time_s,PAPER_OVL1_S_A_PU,PAPER_OVL1_S_B_PU,PAPER_OVL1_S_MAX_PU,PAPER_OVL1_EFFECTIVE_CAPACITY_PU,PAPER_OVL1_LOADING_INDEX_EQ,PAPER_OVL1_ABOVE_THRESHOLD,PAPER_OVL1_TIMER_OR_CURVE_STATE,PAPER_OVL1_TRIP_REQUEST,PAPER_OVL1_BRK_CMD,PAPER_OVL1_BRK_STATE,PAPER_OVL1_TRIP_EVENT_VALID,PAPER_OVL1_FIRST_TRIP_TIME_S,PAPER_OVL1_RELAY_ENABLE
4.89,0.26490081440207,0.0027877498763072,0.26490081440207,7.87288399,0.033647239656845,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
4.9,0.26521834273716,0.0025614117152347,0.26521834273716,7.87288399,0.033687571552437,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
4.91,0.26538857730773,0.0023182456667368,0.26538857730773,7.87288399,0.033709194450829,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
4.92,0.26543619663263,0.0020646061668028,0.26543619663263,7.87288399,0.033715242974466,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
4.93,0.26537797674632,0.0018095417080297,0.26537797674632,7.87288399,0.033707847985998,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
4.94,0.26523099390926,0.0015665274225037,0.26523099390926,7.87288399,0.033689178482263,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
4.95,0.2650130154564,0.0013561059229661,0.2650130154564,7.87288399,0.033661491239172,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
4.96,0.2647449743477,0.001207864333175,0.2647449743477,7.87288399,0.033627445124807,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
4.97,0.26444775412575,0.0011547791231667,0.26444775412575,7.87288399,0.033589692730345,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
4.98,0.26414398681771,0.0012131954222866,0.26414398681771,7.87288399,0.03355110873642,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
4.99,0.26385236755951,0.0013680897831847,0.26385236755951,7.87288399,0.033514067766608,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.0,0.26346680323156,0.0015868250405258,0.26346680323156,7.87288399,0.033465094057807,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.01,0.2630331531405,0.0018396971749175,0.2630331531405,7.87288399,0.033410012579202,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.02,0.26261096761001,0.0021059467724155,0.26261096761001,7.87288399,0.033356387309095,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.03,0.26224116670132,0.0023717666467526,0.26224116670132,7.87288399,0.033309415842329,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.04,0.2619620942625,0.0026277121326055,0.2619620942625,7.87288399,0.033273968547642,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.05,0.26179035598465,0.002866869481806,0.26179035598465,7.87288399,0.033252154650973,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.06,0.26173520404706,0.0030839463929226,0.26173520404706,7.87288399,0.033245149348004,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.07,0.26179630270321,0.0032747338767873,0.26179630270321,7.87288399,0.033252909992797,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.08,0.26196663633012,0.0034358400720864,0.26196663633012,7.87288399,0.033274545473154,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.09,0.26223384112418,0.003564544134686,0.26223384112418,7.87288399,0.03330848536029,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.1,0.26257950135383,0.0036587090439858,0.26257950135383,7.87288399,0.033352390520088,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.11,0.26298334501207,0.0037167707400397,0.26298334501207,7.87288399,0.033403686037558,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.12,0.26342082715095,0.003737694464672,0.26342082715095,7.87288399,0.033459254256196,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.13,0.26386687189414,0.0037210019836313,0.26386687189414,7.87288399,0.033515910081909,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.14,0.26429669249263,0.0036667759353057,0.26429669249263,7.87288399,0.033570505145044,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.15,0.26468492713571,0.0035756665237283,0.26468492713571,7.87288399,0.033619818032618,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.16,0.26500983344477,0.0034489483752767,0.26500983344477,7.87288399,0.033661087065602,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.17,0.26525157213068,0.0032885453075228,0.26525157213068,7.87288399,0.033691792292074,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.18,0.26539483670533,0.0030971290709789,0.26539483670533,7.87288399,0.033709989508601,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.19,0.26542706447549,0.0028782347862396,0.26542706447549,7.87288399,0.033714083023785,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.2,0.26534115777682,0.0026364999877887,0.26534115777682,7.87288399,0.033703171304677,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.21,0.2651391665229,0.0023780984194126,0.2651391665229,7.87288399,0.033677514727726,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.22,0.26482576358213,0.002111435482742,0.26482576358213,7.87288399,0.033637706832528,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.23,0.2644104912045,0.0018484693580935,0.2644104912045,7.87288399,0.033584959659046,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.24,0.26390917244387,0.0016068549593236,0.26390917244387,7.87288399,0.033521283023994,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.25,0.26333917144301,0.0014124422355133,0.26333917144301,7.87288399,0.033448882490521,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.26,0.26272459720268,0.0012984782898673,0.26272459720268,7.87288399,0.033370820341871,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.27,0.26209013622286,0.0012932609074356,0.26209013622286,7.87288399,0.033290232214239,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.28,0.26146364811638,0.0013993057279702,0.26146364811638,7.87288399,0.033210656787079,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.29,0.26087119472168,0.0015912871564501,0.26087119472168,7.87288399,0.033135404389679,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.3,0.26033821990087,0.0018359581254865,0.26033821990087,7.87288399,0.033067706857048,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.31,0.2598881456953,0.0021063615788702,0.2598881456953,7.87288399,0.033010539216049,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.32,0.25953937999372,0.0023837267524227,0.25953937999372,7.87288399,0.03296623960462,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.33,0.25930816099017,0.0026551682771594,0.25930816099017,7.87288399,0.032936870569862,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.34,0.25920409269511,0.00291147861058,0.25920409269511,7.87288399,0.032923651996441,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.35,0.25923035584171,0.0031457540487013,0.25923035584171,7.87288399,0.032926987895539,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.36,0.2593820982227,0.0033526178210015,0.2593820982227,7.87288399,0.032946261948247,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.37,0.25965121516131,0.0035278292530634,0.25965121516131,7.87288399,0.032980444712651,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.38,0.2600236953316,0.0036680433045561,0.2600236953316,7.87288399,0.033027756494554,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.39,0.26047779676969,0.0037706632790703,0.26047779676969,7.87288399,0.033085435667608,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.4,0.26098912836404,0.0038338130779258,0.26098912836404,7.87288399,0.033150384115344,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.41,0.26153258227551,0.0038563232145821,0.26153258227551,7.87288399,0.033219412683802,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.42,0.26207775925032,0.0038376633026416,0.26207775925032,7.87288399,0.033288660112762,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.43,0.26259548372571,0.0037780101792827,0.26259548372571,7.87288399,0.033354420573103,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.44,0.26305973444471,0.0036782666639534,0.26305973444471,7.87288399,0.033413388890125,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.45,0.26344536174881,0.0035400675996104,0.26344536174881,7.87288399,0.033462370598046,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.46,0.26373099411838,0.0033658682289323,0.26373099411838,7.87288399,0.033498651123701,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.47,0.26389924767873,0.003159040746807,0.26389924767873,7.87288399,0.033520022397629,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.48,0.26394104745077,0.002924089066874,0.26394104745077,7.87288399,0.033525331731806,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.49,0.26385045605857,0.0026669399220336,0.26385045605857,7.87288399,0.033513824971092,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.5,0.26362910854757,0.0023955392755578,0.26362910854757,7.87288399,0.033485709796108,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.51,0.26328578351161,0.0021208796776848,0.26328578351161,7.87288399,0.033442101248543,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.52,0.26283448756119,0.0018586758972357,0.26283448756119,7.87288399,0.033384778423642,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.53,0.26229495857831,0.0016316986622294,0.26229495857831,7.87288399,0.033316248392771,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.54,0.26169135722163,0.001470855830669,0.26169135722163,7.87288399,0.033239580000674,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.55,0.26105129843821,0.0014089630513771,0.26105129843821,7.87288399,0.033158280849786,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.56,0.26040622086883,0.0014626548124589,0.26040622086883,7.87288399,0.033076344221457,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.57,0.25978607334715,0.0016189285036749,0.25978607334715,7.87288399,0.032997574164324,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.58,0.25922147580616,0.0018461582764308,0.25922147580616,7.87288399,0.032925859968904,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.59,0.25874055516801,0.0021128870299714,0.25874055516801,7.87288399,0.03286477426781,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.6,0.25836611296856,0.0023953802125133,0.25836611296856,7.87288399,0.032817213272383,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.61,0.25811778681142,0.002677046881818,0.25811778681142,7.87288399,0.032785671316798,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.62,0.25800834658459,0.0029461516255495,0.25800834658459,7.87288399,0.032771770409968,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.63,0.25804185422839,0.003194057521457,0.25804185422839,7.87288399,0.032776026492471,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.64,0.25821612455132,0.0034141897389556,0.25821612455132,7.87288399,0.032798162005093,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.65,0.25852097011847,0.003601426417693,0.25852097011847,7.87288399,0.03283688295761,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.66,0.25894189988376,0.0037518008770555,0.25894189988376,7.87288399,0.032890348722611,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.67,0.25945565309597,0.0038622732826264,0.25945565309597,7.87288399,0.032955604760025,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.68,0.26003431289501,0.0039306665376981,0.26003431289501,7.87288399,0.033029105118951,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.69,0.26064703141956,0.0039556179385361,0.26064703141956,7.87288399,0.033106931557817,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.7,0.26126060337317,0.0039365600119764,0.26126060337317,7.87288399,0.033184866397754,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.71,0.26184382435274,0.0038737467136423,0.26184382435274,7.87288399,0.033258946109879,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.72,0.2623655462975,0.0037682396342127,0.2623655462975,7.87288399,0.03332521432181,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.73,0.26279786882456,0.0036219733052562,0.26279786882456,7.87288399,0.033380127175552,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.74,0.26311710278436,0.0034378135463245,0.26311710278436,7.87288399,0.03342067571662,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.75,0.26330517545494,0.0032196999695215,0.26330517545494,7.87288399,0.033444564379379,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.76,0.26335107746248,0.0029728766028323,0.26335107746248,7.87288399,0.033450394772358,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.77,0.26325044531634,0.0027042660851687,0.26325044531634,7.87288399,0.033437612652583,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.78,0.26300795920571,0.0024231960151137,0.26300795920571,7.87288399,0.033406812489524,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.79,0.26263303968544,0.0021425711809388,0.26263303968544,7.87288399,0.033359190865638,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.8,0.2621433657401,0.0018807942243434,0.2621433657401,7.87288399,0.033296993334725,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.81,0.2615630568923,0.0016639322772889,0.2615630568923,7.87288399,0.033223283516502,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.82,0.26091928759701,0.0015251794923365,0.26091928759701,7.87288399,0.033141513062866,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.83,0.2602434054754,0.0014948598577695,0.2602434054754,7.87288399,0.03305566369401,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.84,0.25956823725881,0.0015812277617326,0.25956823725881,7.87288399,0.032969905004126,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.85,0.25892668517381,0.0017637186903028,0.25892668517381,7.87288399,0.032888416176677,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.86,0.25836254660228,0.0020088319615635,0.25836254660228,7.87288399,0.032816760278756,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.87,0.25790249800607,0.0022862943691853,0.25790249800607,7.87288399,0.032758325708044,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.88,0.25756863470358,0.002573775598566,0.25756863470358,7.87288399,0.03271591897337,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.89,0.25737893987611,0.002855574526754,0.25737893987611,7.87288399,0.03269182426707,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.9,0.25734156174846,0.003120434190432,0.25734156174846,7.87288399,0.032687076562455,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.91,0.25745800119874,0.0033600090559331,0.25745800119874,7.87288399,0.032701866498447,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.92,0.25772153693391,0.003567936857422,0.25772153693391,7.87288399,0.032735340348119,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.93,0.25811723660813,0.0037393120214538,0.25811723660813,7.87288399,0.032785601430935,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.94,0.25862305549086,0.0038703960728714,0.25862305549086,7.87288399,0.032849849663651,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.95,0.25921040958459,0.003958453228652,0.25921040958459,7.87288399,0.032924454356731,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.96,0.259849324884,0.0040017050997496,0.259849324884,7.87288399,0.033005608264272,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.97,0.26050424594201,0.003999231217541,0.26050424594201,7.87288399,0.033088795195369,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.98,0.26105715308405,0.0039503202627841,0.26105715308405,7.87288399,0.033159024496695,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
5.99,0.26164069024221,0.003856329086434,0.26164069024221,7.87288399,0.033233144369274,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.0,0.26234762038259,0.003720108102986,0.26234762038259,7.87288399,0.033322937403348,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.01,0.26304448950021,0.0035436245990161,0.26304448950021,7.87288399,0.03341145250385,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.02,0.26363580313693,0.0033301102643622,0.26363580313693,7.87288399,0.033486560131179,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.03,0.26405545455333,0.0030843186327926,0.26405545455333,7.87288399,0.033539863522532,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.04,0.26431931540888,0.0028132369828398,0.26431931540888,7.87288399,0.033573378668428,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.05,0.26448057773881,0.0025268934723982,0.26448057773881,7.87288399,0.033593861928456,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.06,0.26445302956039,0.0022377204863941,0.26445302956039,7.87288399,0.033590362806857,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.07,0.2642701371622,0.0019636097813036,0.2642701371622,7.87288399,0.033567132133266,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.08,0.26397122218037,0.0017303918263762,0.26397122218037,7.87288399,0.033529164473357,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.09,0.26359186813581,0.0015721824938181,0.26359186813581,7.87288399,0.033480979583926,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.1,0.26316994518851,0.0015228511178886,0.26316994518851,7.87288399,0.033427387666678,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.11,0.26274410954318,0.0015959289385117,0.26274410954318,7.87288399,0.033373298765346,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.12,0.26235206926624,0.0017735623413386,0.26235206926624,7.87288399,0.033323502492794,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.13,0.26202944784221,0.0020209821466659,0.26202944784221,7.87288399,0.033282523681923,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.14,0.26181501728749,0.00230530220675,0.26181501728749,7.87288399,0.03325528708667,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.15,0.26163787246068,0.0026013958159461,0.26163787246068,7.87288399,0.033232786459575,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.16,0.26147658064879,0.002891465547509,0.26147658064879,7.87288399,0.033212299454801,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.17,0.26139786024448,0.003163392504147,0.26139786024448,7.87288399,0.033202300526275,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.18,0.26142478928043,0.003408242952361,0.26142478928043,7.87288399,0.033205721005477,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.19,0.26158227623302,0.0036194301287755,0.26158227623302,7.87288399,0.033225724723656,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.2,0.26186930466546,0.0037919060447928,0.26186930466546,7.87288399,0.033262182574783,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.21,0.26227057872919,0.0039218613977455,0.26227057872919,7.87288399,0.033313151706836,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.22,0.26276100044926,0.004006562119919,0.26276100044926,7.87288399,0.033375444218791,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.23,0.26330849784291,0.0040442627324081,0.26330849784291,7.87288399,0.033444986383308,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.24,0.26387765463871,0.004034163187311,0.26387765463871,7.87288399,0.033517279687327,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.25,0.26443038664482,0.0039763892378529,0.26443038664482,7.87288399,0.033587486743192,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.26,0.26493103549938,0.0038720253117509,0.26493103549938,7.87288399,0.033651078287943,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.27,0.26534646111643,0.00372313154427,0.26534646111643,7.87288399,0.03370384492563,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.28,0.26564857683242,0.0035328306671037,0.26564857683242,7.87288399,0.033742219137211,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.29,0.26581667702063,0.003305437504004,0.26581667702063,7.87288399,0.033763570930077,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.3,0.26583629299046,0.0030466863820766,0.26583629299046,7.87288399,0.033766062516369,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.31,0.26570268943227,0.0027641753284907,0.26570268943227,7.87288399,0.033749092425312,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.32,0.26541871561982,0.0024681188526558,0.26541871561982,7.87288399,0.033713022566692,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.33,0.2649950064696,0.0021727214345808,0.2649950064696,7.87288399,0.033659203769062,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.34,0.26445034790552,0.0018983456599514,0.26445034790552,7.87288399,0.03359002218773,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.35,0.26381124255312,0.0016739959697037,0.26381124255312,7.87288399,0.033508844139989,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.36,0.26311052537334,0.0015363734932155,0.26311052537334,7.87288399,0.033419840265338,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.37,0.26238379006317,0.0015173262419068,0.26238379006317,7.87288399,0.033327531613123,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.38,0.26166890248895,0.0016218541708254,0.26166890248895,7.87288399,0.033236727839673,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.39,0.26100265552836,0.0018237102429583,0.26100265552836,7.87288399,0.033152102312174,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.4,0.26042007480101,0.002085524167841,0.26042007480101,7.87288399,0.03307810392377,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.41,0.25995277852954,0.002375551363281,0.25995277852954,7.87288399,0.033018748765983,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.42,0.25962386407932,0.0026710817538386,0.25962386407932,7.87288399,0.032976970625897,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.43,0.25944851334133,0.0029563395076781,0.25944851334133,7.87288399,0.032954697880837,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.44,0.25943570557615,0.0032200949310325,0.25943570557615,7.87288399,0.032953071060831,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.45,0.25958268664914,0.0034540478765431,0.25958268664914,7.87288399,0.032971740340498,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.46,0.25987841559765,0.0036519313823253,0.25987841559765,7.87288399,0.033009303316007,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.47,0.26030269604944,0.0038089936488797,0.26030269604944,7.87288399,0.033063194679367,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.48,0.26082973910343,0.0039217432284594,0.26082973910343,7.87288399,0.033130138769316,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.49,0.26142743793766,0.0039877786143027,0.26142743793766,7.87288399,0.033206057433301,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.5,0.26205813089489,0.0040056974481073,0.26205813089489,7.87288399,0.033286166953273,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.51,0.26268434496054,0.0039750943454947,0.26268434496054,7.87288399,0.033365707572244,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.52,0.26326855948777,0.0038965309439057,0.26326855948777,7.87288399,0.03343991348306,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.53,0.26377706209423,0.0037715734168836,0.26377706209423,7.87288399,0.033504502597685,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.54,0.26417877467425,0.0036028098160224,0.26417877467425,7.87288399,0.033555527429313,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.55,0.26444865534794,0.0033939527187941,0.26444865534794,7.87288399,0.033589807202017,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.56,0.26457138815509,0.0031500381149283,0.26457138815509,7.87288399,0.033605396509226,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.57,0.26453707549497,0.0028776977742508,0.26453707549497,7.87288399,0.033601038174953,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.58,0.26434449602628,0.00258576050164,0.26434449602628,7.87288399,0.033576577066554,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.59,0.26400406281514,0.0022863131357864,0.26400406281514,7.87288399,0.033533335833537,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.6,0.26353117744438,0.001996509114491,0.26353117744438,7.87288399,0.0334732707581,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.61,0.26294874487736,0.0017412541306049,0.26294874487736,7.87288399,0.033399291188763,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.62,0.26228845624868,0.0015550134979511,0.26228845624868,7.87288399,0.033315422478196,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.63,0.26158438472485,0.0014758594467587,0.26158438472485,7.87288399,0.033225992540612,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.64,0.26087509531178,0.0015247514743455,0.26087509531178,7.87288399,0.033135899835834,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.65,0.26019703569349,0.0016878766795437,0.26019703569349,7.87288399,0.033049773885147,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.66,0.25958794222868,0.0019286699570015,0.25958794222868,7.87288399,0.032972407895049,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.67,0.25907999145923,0.002210707572479,0.25907999145923,7.87288399,0.032907888873799,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
6.68,0.25870090330346,0.0025068792527908,0.25870090330346,7.87288399,0.032859737757098,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
