network_branch_id,terminal,quantity,signal_name,measurement_unit,pre_fault_mean,pre_fault_median,pre_fault_min,pre_fault_max,fault_on_min,fault_on_max,fault_on_peak_abs,fault_on_peak_time_s,post_clear_early_mean,post_clear_early_min,post_clear_early_max,post_clear_early_peak_abs,post_clear_early_peak_time_s,post_clear_late_mean,post_clear_late_min,post_clear_late_max,delta_fault_on_from_pre_fault,delta_post_clear_early_from_pre_fault,delta_post_clear_late_from_pre_fault,abs_delta_fault_on_from_pre_fault,abs_delta_post_clear_early_from_pre_fault,abs_delta_post_clear_late_from_pre_fault,finite_sample_fraction,window_coverage_status
E_1_39_1,B,Q,E_1_39_1_B_Q,,0.8148796323252876,0.82153167903271,0.77182785629895,0.82319146213101,-1.4969338146875,0.76119341115291,1.4969338146875,2.17,-0.9295325517421917,-3.5847075798852,3.3936074664117,3.5847075798852,2.61,1.5761623706038916,-3.2036017140447,3.7447294526283,-2.1882201003414483,-1.7444121840674793,0.761282738278604,2.1882201003414483,1.7444121840674793,0.761282738278604,1.0,pass
E_1_39_1,B,I,E_1_39_1_B_I,,0.2182754839094684,0.21915512093709,0.21334370168326,0.21939963296115,0.21386665555346,0.32511503254689,0.32511503254689,2.14,0.7468143139553612,0.47330409773215,1.1048272115581,1.1048272115581,2.72,0.6505804128023313,0.215889853579,1.811710401799,0.07086181352291629,0.5285388300458929,0.43230492889286287,0.07086181352291629,0.5285388300458929,0.43230492889286287,1.0,pass
E_2_3_1,A,P,E_2_3_1_A_P,,3.382730551978956,3.3887062297703,3.3352502369535,3.3897862953313,2.1738010820011,3.3821754610843,3.3821754610843,0.5,2.758410516590575,-1.0143174835121,6.8450185289827,6.8450185289827,2.75,2.39733507408711,-2.3445302493575,10.054604084753,-0.5526515743015836,-0.6243200353883811,-0.9853954778918457,0.5526515743015836,0.6243200353883811,0.9853954778918457,1.0,pass
E_2_3_1,A,Q,E_2_3_1_A_Q,,0.5030320319151432,0.51537357389278,0.42423176500918,0.51793656809666,-0.49771176995064,0.40963301123807,0.49771176995064,2.28,0.10685428095686625,-1.341592019549,2.0733436845497,2.0733436845497,2.82,2.099045687410859,-0.52430314599632,4.3216687133783,-0.9089666102401024,-0.396177750958277,1.596013655495716,0.9089666102401024,0.396177750958277,1.596013655495716,1.0,pass
E_2_3_1,A,I,E_2_3_1_A_I,,0.5542928242169485,0.55526236710986,0.54634696415895,0.5554241176191,0.41204734269967,0.58718221753368,0.58718221753368,1.5,0.5911202234175112,0.21726154234271,1.0105085276309,1.0105085276309,2.73,0.5606089751839087,0.094736777849723,1.4262101847489,-0.019079969704593913,0.03682739920056277,0.0063161509669602545,0.019079969704593913,0.03682739920056277,0.0063161509669602545,1.0,pass
E_2_3_1,B,P,E_2_3_1_B_P,,3.3682523756930483,3.374215786184,3.3212658379705,3.3752614880229,2.1662132063688,3.3677951761717,3.3677951761717,0.5,2.7379533320080682,-1.0169641364871,6.8012859862224,6.8012859862224,2.75,2.38015164073105,-2.3707993158053,9.9619517058551,-0.5514294117209952,-0.63029904368498,-0.9881007349619981,0.5514294117209952,0.63029904368498,0.9881007349619981,1.0,pass
E_2_3_1,B,Q,E_2_3_1_B_Q,,0.6060181710901432,0.61800960639004,0.52781950063832,0.62032747991214,-0.46636243436542,0.5119212552783,0.5119212552783,0.5,0.1173096885333281,-1.4098341065824,2.2400876288474,2.2400876288474,2.82,2.1884884205776864,-0.40118699019963,4.3941584853759,-0.9598661541001619,-0.4887084825568151,1.5824702494875433,0.9598661541001619,0.4887084825568151,1.5824702494875433,1.0,pass
E_2_3_1,B,I,E_2_3_1_B_I,,0.5614630788654636,0.56258609040759,0.55303903111299,0.56273885293451,0.40701799066383,0.58172361804924,0.58172361804924,1.5,0.5924717577414296,0.19268499649752,1.0095108874407,1.0095108874407,2.73,0.5855206901314016,0.080637026921281,1.4271777343318,-0.031335046193877614,0.031008678875965923,0.024057611265937973,0.031335046193877614,0.031008678875965923,0.024057611265937973,1.0,pass
E_2_25_1,A,P,E_2_25_1_A_P,,-2.7851206834615763,-2.7783551006249,-2.8478492116601,-2.771633684758,-2.7880657646558,-0.74259728662824,2.7880657646558,0.5,-3.779969056329412,-11.881877660724,4.201912207594,11.881877660724,2.73,0.5359977073913652,-8.4153285710882,12.205869469942,1.7499294396470682,-0.9948483728678359,3.3211183908529414,1.7499294396470682,0.9948483728678359,3.3211183908529414,1.0,pass
E_2_25_1,A,Q,E_2_25_1_A_Q,,0.38422936771660315,0.39734267866861,0.28427105820183,0.40299766568852,0.25594592195915,2.6157876586783,2.6157876586783,0.69,0.08922596014212264,-5.4409177855701,4.0608075783513,5.4409177855701,2.79,-4.149192062032281,-9.2899378724178,3.7432158972979,1.8610972802542591,-0.2950034075744805,-4.533421429748884,1.8610972802542591,0.2950034075744805,4.533421429748884,1.0,pass
E_2_25_1,A,I,E_2_25_1_A_I,,0.45575010719108916,0.45465046703798,0.45401867156541,0.46632747448773,0.4314942955803,0.5550927259552,0.5550927259552,0.69,1.2030359485127882,0.55076718155007,1.8612932507311,1.8612932507311,2.72,0.858904524612804,0.46607758901176,2.2959705880105,0.010790403244994973,0.747285841321699,0.4031544174217148,0.010790403244994973,0.747285841321699,0.4031544174217148,1.0,pass
E_2_25_1,B,P,E_2_25_1_B_P,,-2.837493675270668,-2.8304894851024,-2.9026332253349,-2.8236998680052,-2.8401746788098,-0.7913888549647,2.8401746788098,0.5,-4.192108592487426,-12.73011266553,3.9749575471693,12.73011266553,2.73,0.3359256822951379,-8.8539280789454,10.895566058986,1.7451216761522665,-1.3546149172167583,3.173419357565806,1.7451216761522665,1.3546149172167583,3.173419357565806,1.0,pass
E_2_25_1,B,Q,E_2_25_1_B_Q,,0.47790924203240764,0.49144388626556,0.37675899577401,0.49690145932737,0.34915550010107,2.6355466433856,2.6355466433856,0.69,-0.2613077403079548,-5.6553790962567,3.612994145899,5.6553790962567,2.78,-4.214942285581246,-10.304547603255,3.6131199504913,1.8125282607753241,-0.7392169823403625,-4.692851527613654,1.8125282607753241,0.7392169823403625,4.692851527613654,1.0,pass
E_2_25_1,B,I,E_2_25_1_B_I,,0.45960806441249924,0.45862743511603,0.45805334480572,0.46985184662699,0.45197909087296,0.57411272948311,0.57411272948311,0.69,1.2027423658168463,0.55042953001128,1.8583707450865,1.8583707450865,2.72,0.8392438722895944,0.44545069796611,2.2798685360848,0.02642205599167613,0.7431343014043471,0.37963580787709517,0.02642205599167613,0.7431343014043471,0.37963580787709517,1.0,pass
E_3_4_1,A,P,E_3_4_1_A_P,,0.770926762762488,0.77311549045717,0.74726964875642,0.77534656032455,0.1828470850818,0.77594272159775,0.77594272159775,0.5,1.1934249357133109,-3.6537848164439,5.2868696594123,5.2868696594123,2.72,-1.4476150901671476,-6.1169928404511,4.2681186565272,-0.22008309705371287,0.4224981729508229,-2.2185418529296355,0.22008309705371287,0.4224981729508229,2.2185418529296355,1.0,pass
E_3_4_1,A,Q,E_3_4_1_A_Q,,0.8893292066487299,0.8955422422665,0.84736374847962,0.89810499537312,-1.6682619824573,0.83777064935671,1.6682619824573,2.27,-0.17510848095246928,-2.7845905485381,3.7650862624987,3.7650862624987,2.79,2.525329537537364,-2.3990606522211,4.8639286242773,-2.4769780552827596,-1.0644376876011992,1.6360003308886342,2.4769780552827596,1.0644376876011992,1.6360003308886342,1.0,pass
E_3_4_1,A,I,E_3_4_1_A_I,,0.1931120646051648,0.19417015443937,0.18744276414696,0.19451482901989,0.18767328288633,0.33753597832999,0.33753597832999,2.27,0.7049243787688252,0.39551975353227,0.87399036403098,0.87399036403098,2.7,0.5867675609357073,0.42693215878434,1.1376467735361,0.12697702593782664,0.5118123141636604,0.3936554963305424,0.12697702593782664,0.5118123141636604,0.3936554963305424,1.0,pass
E_3_4_1,B,P,E_3_4_1_B_P,,0.7689162172197471,0.77110058125542,0.74547584343362,0.77326226368166,0.17929098409121,0.77403736030456,0.77403736030456,0.5,1.1699157610817044,-3.6793476321343,5.2522267672679,5.2522267672679,2.72,-1.4649443035805199,-6.1793447303378,4.2462938274082,-0.22243927859163504,0.40099954386195724,-2.233860520800267,0.22243927859163504,0.40099954386195724,2.233860520800267,1.0,pass
E_3_4_1,B,Q,E_3_4_1_B_Q,,1.081978160031488,1.0880057879062,1.0412181160838,1.0904974573552,-1.563072948553,1.0316691053954,1.563072948553,2.27,-0.34376671017203075,-3.0501146276204,3.7823341931081,3.7823341931081,2.79,2.480271652703845,-2.4718821409511,4.6818936162261,-2.55472737282202,-1.4257448702035187,1.398293492672357,2.55472737282202,1.4257448702035187,1.398293492672357,1.0,pass
E_3_4_1,B,I,E_3_4_1_B_I,,0.22255138406905559,0.22366103631831,0.21666033469193,0.22400941445884,0.21639478947934,0.30636861044618,0.30636861044618,2.27,0.7029382281246398,0.39494740385699,0.8715853695834,0.8715853695834,2.71,0.6112293577219772,0.46631466440009,1.1550692515319,0.06660484232187527,0.4803868440555842,0.38867797365292156,0.06660484232187527,0.4803868440555842,0.38867797365292156,1.0,pass
E_3_18_1,A,P,E_3_18_1_A_P,,-0.6377911630538263,-0.63614583528516,-0.65632613129382,-0.63434310268105,-0.63160361336608,-0.10338214373818,0.63160361336608,0.5,-1.368673635102709,-3.5504355728615,1.2986753654513,3.5504355728615,2.98,0.39478918138704355,-3.0586720570416,4.2020250499918,0.3992078532450822,-0.7308824720488826,1.0325803444408699,0.3992078532450822,0.7308824720488826,1.0325803444408699,1.0,pass
E_3_18_1,A,Q,E_3_18_1_A_Q,,-0.307422782255842,-0.30239915585103,-0.34355533797192,-0.29839238514011,-0.34989638207463,1.377131542156,1.377131542156,0.69,0.2706298877915783,-2.3264898243918,2.3102997104822,2.3264898243918,2.77,-0.3624606905758975,-2.8830957409571,2.4111726025013,1.5225573762263407,0.5780526700474203,-0.055037908320055506,1.5225573762263407,0.5780526700474203,0.055037908320055506,1.0,pass
E_3_18_1,A,I,E_3_18_1_A_I,,0.11620008788454239,0.11557534600345,0.11520751886915,0.12077301885066,0.11867328893316,0.2904983888167,0.2904983888167,0.53,0.46325429972047305,0.25569640355229,0.67306014424642,0.67306014424642,2.95,0.2996707577627545,0.014719040253995,0.7168577236496,0.11912043471471642,0.34705421183593066,0.1834706698782121,0.11912043471471642,0.34705421183593066,0.1834706698782121,1.0,pass
E_3_18_1,B,P,E_3_18_1_B_P,,-0.6382659850828564,-0.63661017885,-0.65670133442385,-0.6348128929477,-0.6321010957704,-0.10575497223999,0.6321010957704,0.5,-1.37834738466435,-3.5653567871072,1.2972449547264,3.5653567871072,2.98,0.39040818309572684,-3.070421667982,4.1824821156441,0.39717299759523583,-0.7400813995814935,1.0286741681785831,0.39717299759523583,0.7400813995814935,1.0286741681785831,1.0,pass
E_3_18_1,B,Q,E_3_18_1_B_Q,,-0.0899246496839018,-0.084749911485049,-0.12682867700845,-0.080977259358981,-0.13323074599283,1.5086192448023,1.5086192448023,0.69,0.36330660769251194,-2.0781066307253,2.2738745609475,2.2738745609475,2.9,-0.18697326825348143,-2.8113652813611,2.410380281461,1.4439424421963252,0.45323125737641373,-0.09704861856957962,1.4439424421963252,0.45323125737641373,0.09704861856957962,1.0,pass
E_3_18_1,B,I,E_3_18_1_B_I,,0.1054772722581116,0.10500787144413,0.10470191389886,0.10937084579764,0.105775833471,0.30616982229823,0.30616982229823,0.53,0.4644449305547715,0.23562113529146,0.68491564475707,0.68491564475707,2.95,0.29191890599491394,0.025405815838429,0.69331006735758,0.16026314690202276,0.3589676582966599,0.18644163373680234,0.16026314690202276,0.3589676582966599,0.18644163373680234,1.0,pass
E_4_5_1,A,P,E_4_5_1_A_P,,-1.479804882610164,-1.4791781831956,-1.4934632223706,-1.4765386742984,-1.7810634666252,-1.1869218306699,1.7810634666252,0.51,-0.6769658411769215,-4.3968614538461,2.2045073837041,4.3968614538461,2.84,-3.481191839983074,-8.0221873506217,1.2783150373254,0.1648529517584174,0.8028390414332425,-2.00138695737291,0.1648529517584174,0.8028390414332425,2.00138695737291,1.0,pass
E_4_5_1,A,Q,E_4_5_1_A_Q,,-0.2115783730524396,-0.20879469968785,-0.2351104043131,-0.20500216480412,-2.0942564062109,-0.24160226310227,2.0942564062109,2.27,-1.1822570312186227,-3.0271451950078,1.7447145015951,3.0271451950078,2.92,0.5935963446686678,-2.8357027864386,2.6955309105515,-1.8262649005319862,-0.970678658166183,0.8051747177211075,1.8262649005319862,0.970678658166183,0.8051747177211075,1.0,pass
E_4_5_1,A,I,E_4_5_1_A_I,,0.2506334146598872,0.25036973684135,0.24993089260444,0.25336756751122,0.25036101840356,0.46081961311036,0.46081961311036,0.68,0.5375387056667977,0.19201990587433,0.85300475057676,0.85300475057676,2.87,0.6410654922224664,0.13554359086293,1.3781360175525,0.1868644092032009,0.28690529100691053,0.39043207756257925,0.1868644092032009,0.28690529100691053,0.39043207756257925,1.0,pass
E_4_5_1,B,P,E_4_5_1_B_P,,-1.481581123274296,-1.4809815058246,-1.4952371458614,-1.4782798656788,-1.7905252291342,-1.1920026237011,1.7905252291342,0.51,-0.6861343729801995,-4.4173906271982,2.2005476755327,4.4173906271982,2.84,-3.4943641444835527,-8.0759167686585,1.2764605858122,0.16132465626286807,0.7954467502940964,-2.012783021209257,0.16132465626286807,0.7954467502940964,2.012783021209257,1.0,pass
E_4_5_1,B,Q,E_4_5_1_B_Q,,-0.10582446761810611,-0.10295812675121,-0.12968515791471,-0.099153848838735,-2.0568406810442,-0.13590074834101,2.0568406810442,2.27,-1.1988996005835628,-3.1721993424014,1.8488286897401,3.1721993424014,2.91,0.5212447876577742,-2.9326501788705,2.3282464183801,-1.8957768057611868,-1.0930751329654567,0.6270692552758803,1.8957768057611868,1.0930751329654567,0.6270692552758803,1.0,pass
E_4_5_1,B,I,E_4_5_1_B_I,,0.2482422421910612,0.24806535215729,0.24762033939837,0.25079015804657,0.24750984032026,0.44393935339632,0.44393935339632,0.68,0.5308475159748081,0.18445073159226,0.84388632957343,0.84388632957343,2.87,0.6438666448760872,0.13874791290094,1.3816450005364,0.17160413927765153,0.2826052737837469,0.3956244026850261,0.17160413927765153,0.2826052737837469,0.3956244026850261,1.0,pass
E_4_14_1,A,P,E_4_14_1_A_P,,-2.76092287105786,-2.7611308418117,-2.7681657415494,-2.7556877907492,-2.7747371603918,-2.4411171595318,2.7747371603918,0.51,-2.9159713279697574,-4.0518164845224,-1.9893401736573,4.0518164845224,2.82,-3.0455283800661648,-4.0561222027101,-1.0248477115873,0.25115686797701775,-0.1550484569118975,-0.28460550900830484,0.25115686797701775,0.1550484569118975,0.28460550900830484,1.0,pass
E_4_14_1,A,Q,E_4_14_1_A_Q,,-0.5499760435844512,-0.54785991867029,-0.5647983760533,-0.54588218370785,-1.0713307727337,-0.56817137568482,1.0713307727337,1.49,-0.9165696657724002,-1.4614520807797,-0.12152824633934,1.4614520807797,2.65,0.022214429698283935,-1.1043736024197,1.2319409745327,-0.49343533298651376,-0.366593622187949,0.5721904732827351,0.49343533298651376,0.366593622187949,0.5721904732827351,1.0,pass
E_4_14_1,A,I,E_4_14_1_A_I,,0.4719390855319072,0.47181424964649,0.47127113266619,0.47360656258726,0.47196951625523,0.50788539387682,0.50788539387682,2.5,0.544368544294688,0.42749424659894,0.68443413296435,0.68443413296435,2.86,0.5232439657993089,0.20834552938891,0.80188898745779,0.01608644172192908,0.07242945876278073,0.051304880267401654,0.01608644172192908,0.07242945876278073,0.051304880267401654,1.0,pass
E_4_14_1,B,P,E_4_14_1_B_P,,-2.7672308982076164,-2.7674359928706,-2.7744549051425,-2.7620029955302,-2.7811995429098,-2.4475390524252,2.7811995429098,0.51,-2.9248604902379975,-4.0640718464567,-1.9952574608592,4.0640718464567,2.82,-3.0536787274950283,-4.0746921212633,-1.026024550858,0.2507713347113101,-0.15762959203038118,-0.28644782928741197,0.2507713347113101,0.15762959203038118,0.28644782928741197,1.0,pass
E_4_14_1,B,Q,E_4_14_1_B_Q,,-0.5126868617726984,-0.51045784964132,-0.52782434393325,-0.50852175845869,-1.0553893341846,-0.53104390093928,1.0553893341846,2.34,-0.9230132786888667,-1.4408765451065,-0.15368215149458,1.4408765451065,2.64,0.02999862842307262,-1.0590601660493,1.0762115773796,-0.5163265471525548,-0.41032641691616834,0.5426854901957711,0.5163265471525548,0.41032641691616834,0.5426854901957711,1.0,pass
E_4_14_1,B,I,E_4_14_1_B_I,,0.467560038004882,0.46745025482834,0.46692013622359,0.46916766979782,0.46743863908161,0.50017553353199,0.50017553353199,2.5,0.5371641560413147,0.41592532055206,0.6817945774609,0.6817945774609,2.86,0.5228404030240896,0.19161105157658,0.80630444617192,0.012166818660005463,0.06960411803643274,0.05528036501920763,0.012166818660005463,0.06960411803643274,0.05528036501920763,1.0,pass
E_5_8_1,A,P,E_5_8_1_A_P,,3.143608219682784,3.1445557989895,3.1391032085982,3.145235027198,2.8933175876187,3.1429020000881,3.1429020000881,0.5,3.7902968456899324,2.2587351217258,5.3362630320423,5.3362630320423,2.74,2.1731203613560375,-0.8970485255157,4.8569316831223,-0.14474483573843688,0.6466886260071485,-0.9704878583267464,0.14474483573843688,0.6466886260071485,0.9704878583267464,1.0,pass
E_5_8_1,A,Q,E_5_8_1_A_Q,,0.5521074570491948,0.55302514939236,0.54613954196119,0.55414013782144,0.030356266774915,0.54508364007722,0.54508364007722,0.5,0.40582624571928416,-0.61308266798228,1.7472276261307,1.7472276261307,2.77,0.8331948418805709,-0.63449788624058,2.4751438074112,-0.5037355838826014,-0.14628121132991068,0.2810873848313761,0.5037355838826014,0.14628121132991068,0.2810873848313761,1.0,pass
E_5_8_1,A,I,E_5_8_1_A_I,,0.5333469016505188,0.53345107220553,0.53275283199812,0.53356315260487,0.50385855164651,0.53726499062535,0.53726499062535,2.02,0.6533649399259618,0.41407802999236,0.85874861852275,0.85874861852275,2.73,0.4318708698830988,0.1631522649689,0.80767844625983,-0.010892454600757495,0.120018038275443,-0.10147603176741998,0.010892454600757495,0.120018038275443,0.10147603176741998,1.0,pass
E_5_8_1,B,P,E_5_8_1_B_P,,3.135400210324804,3.1363508013566,3.1308781923134,3.1370289908308,2.8860191594151,3.1347057982212,3.1347057982212,0.5,3.777248452070233,2.253830951147,5.3153009651102,5.3153009651102,2.74,2.16716553210205,-0.90017516525839,4.8387386067012,-0.1443452485044645,0.641848241745429,-0.9682346782227538,0.1443452485044645,0.641848241745429,0.9682346782227538,1.0,pass
E_5_8_1,B,Q,E_5_8_1_B_Q,,0.584081517080084,0.58498987321761,0.57813645086913,0.58604205851933,0.051008025243569,0.57700013119848,0.57700013119848,0.5,0.3700034245663465,-0.60633616124805,1.6817456493375,1.6817456493375,2.77,0.8931664361912458,-0.62156531152409,2.5887257293032,-0.509245138531626,-0.21407809251373755,0.30908491911116176,0.509245138531626,0.21407809251373755,0.30908491911116176,1.0,pass
E_5_8_1,B,I,E_5_8_1_B_I,,0.5377328450902188,0.53784580775592,0.53710929264872,0.53795647105962,0.50438786111021,0.5375938913983,0.5375938913983,0.5,0.6552389081256937,0.41289434548557,0.86433017423198,0.86433017423198,2.73,0.4410430979504125,0.16962766261188,0.80839045191276,-0.014789227558248408,0.11750606303547495,-0.09668974713980627,0.014789227558248408,0.11750606303547495,0.09668974713980627,1.0,pass
E_6_7_1,A,P,E_6_7_1_A_P,,-4.187988424322928,-4.188485459008,-4.1903562716115,-4.1822249058843,-4.1855902662982,-3.9103521869648,4.1855902662982,0.5,-4.676336059744456,-5.9873953769762,-3.5681235284144,5.9873953769762,2.75,-3.5901402326939267,-5.5765636734197,-1.355031006061,0.2167549469990382,-0.4883476354215279,0.597848191629001,0.2167549469990382,0.4883476354215279,0.597848191629001,1.0,pass
E_6_7_1,A,Q,E_6_7_1_A_Q,,-0.850725458977614,-0.85084655139424,-0.85202739714826,-0.84883739511462,-0.84925342550092,-0.66487748106573,0.84925342550092,0.5,-0.8631126419863342,-1.6978110954742,-0.18415462812754,1.6978110954742,2.77,-1.0383794767344985,-2.4904520378032,-0.016789606602884,0.16878618378474342,-0.012387183008720215,-0.1876540177568845,0.16878618378474342,0.012387183008720215,0.1876540177568845,1.0,pass
E_6_7_1,A,I,E_6_7_1_A_I,,0.7198530972499768,0.71986905698543,0.71915849684245,0.72014695441883,0.69317838216016,0.71967095918657,0.71967095918657,0.5,0.8082734263866322,0.66762179224396,0.95719235720811,0.95719235720811,2.74,0.6475665986559491,0.35192008810664,0.96697665704337,-0.016041703680104047,0.08842032913665543,-0.07228649859402769,0.016041703680104047,0.08842032913665543,0.07228649859402769,1.0,pass
E_6_7_1,B,P,E_6_7_1_B_P,,-4.199044268626428,-4.1995137428514,-4.2014250235953,-4.1932980112015,-4.1966206076811,-3.9206652097822,4.1966206076811,0.5,-4.690702969586107,-6.007008951854,-3.5779704681395,6.007008951854,2.75,-3.5993841707328036,-5.5940425552181,-1.3579357140574,0.21724704425025365,-0.4916587009596789,0.5996600978936248,0.21724704425025365,0.4916587009596789,0.5996600978936248,1.0,pass
E_6_7_1,B,Q,E_6_7_1_B_Q,,-0.9073794678633156,-0.90749930011494,-0.90871677333968,-0.90546000367427,-0.90589466264604,-0.72050738633752,0.90589466264604,0.5,-0.9692378784211625,-1.8424252468763,-0.24890804330411,1.8424252468763,2.77,-1.0665262273931746,-2.4264280030807,-0.12058203629563,0.1680929152594859,-0.06185841055784691,-0.15914675952985902,0.1680929152594859,0.06185841055784691,0.15914675952985902,1.0,pass
E_6_7_1,B,I,E_6_7_1_B_I,,0.7159777563735775,0.7159923286262,0.71528485644052,0.7162712247881,0.68993352986708,0.71580052510285,0.71580052510285,0.5,0.8048640967269337,0.66619525558026,0.95190283740939,0.95190283740939,2.74,0.6421215723017822,0.33892787757211,0.96572159966602,-0.015371371773343245,0.08888634035335619,-0.07385618407179528,0.015371371773343245,0.08888634035335619,0.07385618407179528,1.0,pass
E_6_11_1,A,P,E_6_11_1_A_P,,-3.6430866710260523,-3.6439038080352,-3.6445057801993,-3.6370564363996,-3.6401177314572,-3.4143497042749,3.6401177314572,0.5,-4.129834473508973,-4.9616947506357,-3.507957350269,4.9616947506357,2.76,-3.1619512829926815,-4.664277828222,-0.9893453735046,0.18609056244458522,-0.4867478024829208,0.48113538803337086,0.18609056244458522,0.4867478024829208,0.48113538803337086,1.0,pass
E_6_11_1,A,Q,E_6_11_1_A_Q,,-0.35151529936859593,-0.35116877652438,-0.35440684754627,-0.35038550363436,-0.38387083454966,-0.35198181759272,0.38387083454966,1.37,-0.4579565723126115,-1.0505014698006,0.15378757848391,1.0505014698006,2.75,-0.4099252259496286,-1.699008938148,0.42963328172665,-0.021442676083383516,-0.10644127294401556,-0.05840992658103267,0.021442676083383516,0.10644127294401556,0.05840992658103267,1.0,pass
